Experimental_index,DP_Group,LA/GA,Polymer_MW,CL Ratio,Drug_Tm,Drug_Pka,Initial D/M ratio,DLC,SA-V,SE,Drug_Mw,Drug_TPSA,Drug_NHA,Drug_LogP,Time,T=0.25,T=0.5,T=1.0,Release,Drug_SMILES,Polymer_SMILES
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,4.0,0.05,0.09,0.13,0.22,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,5.0,0.05,0.09,0.13,0.24,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,6.0,0.05,0.09,0.13,0.25,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,7.0,0.05,0.09,0.13,0.26,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,11.0,0.05,0.09,0.13,0.32,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,14.0,0.05,0.09,0.13,0.36,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,18.0,0.05,0.09,0.13,0.4,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,21.0,0.05,0.09,0.13,0.42,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,25.0,0.05,0.09,0.13,0.45,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,28.0,0.05,0.09,0.13,0.47,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,32.0,0.05,0.09,0.13,0.48,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,35.0,0.05,0.09,0.13,0.5,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,39.0,0.05,0.09,0.13,0.51,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,42.0,0.05,0.09,0.13,0.53,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,47.0,0.05,0.09,0.13,0.54,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,49.0,0.05,0.09,0.13,0.54,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,53.0,0.05,0.09,0.13,0.55,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,56.0,0.05,0.09,0.13,0.56,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,60.0,0.05,0.09,0.13,0.57,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,63.0,0.05,0.09,0.13,0.58,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,67.0,0.05,0.09,0.13,0.59,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,70.0,0.05,0.09,0.13,0.59,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,75.0,0.05,0.09,0.13,0.61,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,77.0,0.05,0.09,0.13,0.61,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,81.0,0.05,0.09,0.13,0.62,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,84.0,0.05,0.09,0.13,0.63,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,87.0,0.05,0.09,0.13,0.64,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,91.0,0.05,0.09,0.13,0.65,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,95.0,0.05,0.09,0.13,0.66,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,98.0,0.05,0.09,0.13,0.68,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,102.0,0.05,0.09,0.13,0.69,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,105.0,0.05,0.09,0.13,0.7,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,109.0,0.05,0.09,0.13,0.71,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,112.0,0.05,0.09,0.13,0.72,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,116.0,0.05,0.09,0.13,0.73,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
137,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,0.83,0.17,2.89,0.5,853.92,221.29,15.0,3.74,119.0,0.05,0.09,0.13,0.74,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,0.0,0.05,0.07,0.08,0.0,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,0.04,0.05,0.07,0.08,0.02,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,0.13,0.05,0.07,0.08,0.03,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,0.29,0.05,0.07,0.08,0.05,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,1.0,0.05,0.07,0.08,0.08,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,2.0,0.05,0.07,0.08,0.11,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,3.0,0.05,0.07,0.08,0.14,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,4.0,0.05,0.07,0.08,0.16,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,5.0,0.05,0.07,0.08,0.18,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,6.0,0.05,0.07,0.08,0.2,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,7.0,0.05,0.07,0.08,0.21,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,11.0,0.05,0.07,0.08,0.28,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,14.0,0.05,0.07,0.08,0.33,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,18.0,0.05,0.07,0.08,0.38,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,21.0,0.05,0.07,0.08,0.4,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,25.0,0.05,0.07,0.08,0.43,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,28.0,0.05,0.07,0.08,0.45,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,32.0,0.05,0.07,0.08,0.47,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,35.0,0.05,0.07,0.08,0.48,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,39.0,0.05,0.07,0.08,0.5,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,42.0,0.05,0.07,0.08,0.51,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,46.0,0.05,0.07,0.08,0.52,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,49.0,0.05,0.07,0.08,0.53,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,53.0,0.05,0.07,0.08,0.54,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,56.0,0.05,0.07,0.08,0.55,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,60.0,0.05,0.07,0.08,0.56,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,63.0,0.05,0.07,0.08,0.56,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,67.0,0.05,0.07,0.08,0.57,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,70.0,0.05,0.07,0.08,0.58,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,74.0,0.05,0.07,0.08,0.59,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,77.0,0.05,0.07,0.08,0.59,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,81.0,0.05,0.07,0.08,0.6,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,84.0,0.05,0.07,0.08,0.61,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,88.0,0.05,0.07,0.08,0.62,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,91.0,0.05,0.07,0.08,0.62,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,95.0,0.05,0.07,0.08,0.63,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,98.0,0.05,0.07,0.08,0.64,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,102.0,0.05,0.07,0.08,0.64,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,105.0,0.05,0.07,0.08,0.65,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,110.0,0.05,0.07,0.08,0.66,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,112.0,0.05,0.07,0.08,0.66,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,116.0,0.05,0.07,0.08,0.67,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,119.0,0.05,0.07,0.08,0.68,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,123.0,0.05,0.07,0.08,0.68,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,126.0,0.05,0.07,0.08,0.7,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,130.0,0.05,0.07,0.08,0.7,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,133.0,0.05,0.07,0.08,0.71,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,138.0,0.05,0.07,0.08,0.72,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,140.0,0.05,0.07,0.08,0.72,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,144.0,0.05,0.07,0.08,0.73,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,147.0,0.05,0.07,0.08,0.73,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,151.0,0.05,0.07,0.08,0.74,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,154.0,0.05,0.07,0.08,0.75,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,158.0,0.05,0.07,0.08,0.76,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,161.0,0.05,0.07,0.08,0.77,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,165.0,0.05,0.07,0.08,0.78,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,168.0,0.05,0.07,0.08,0.78,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,172.0,0.05,0.07,0.08,0.79,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,175.0,0.05,0.07,0.08,0.8,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,179.0,0.05,0.07,0.08,0.81,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,182.0,0.05,0.07,0.08,0.82,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
138,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.29,2.89,0.5,853.92,221.29,15.0,3.74,190.0,0.05,0.07,0.08,0.83,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,0.0,0.04,0.07,0.08,0.0,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,0.04,0.04,0.07,0.08,0.02,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,0.13,0.04,0.07,0.08,0.03,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,0.29,0.04,0.07,0.08,0.05,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,1.0,0.04,0.07,0.08,0.08,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,2.0,0.04,0.07,0.08,0.11,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,3.0,0.04,0.07,0.08,0.13,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,4.0,0.04,0.07,0.08,0.15,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,5.0,0.04,0.07,0.08,0.17,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,6.0,0.04,0.07,0.08,0.18,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,7.0,0.04,0.07,0.08,0.2,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,11.0,0.04,0.07,0.08,0.27,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,14.0,0.04,0.07,0.08,0.32,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,18.0,0.04,0.07,0.08,0.36,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,21.0,0.04,0.07,0.08,0.39,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,25.0,0.04,0.07,0.08,0.42,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,28.0,0.04,0.07,0.08,0.44,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
139,PTX-PVL-co-PAVL,0.0,32000.0,0.15,216.5,10.36,1.67,0.31,2.89,0.5,853.92,221.29,15.0,3.74,32.0,0.04,0.07,0.08,0.47,,O=C1CCCCO1.O=C1CC(CC=C)CCO1
